Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"MAGA - Make America Gneiss Again","Gully Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/121566353/maga-make-america-gneiss-again,2.0,-1,Sport,5.8,1,65,48.64251,-119.44764
Ravenous,"The Mid West - Red-tail Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/120912731/ravenous,4.0,-1,Sport,5.8,1,150,48.64048,-119.44834
Raptorous,"The Mid West - Red-tail Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/120925304/raptorous,3.0,-1,Sport,5.8,1,95,48.64048,-119.44834
Flossoraptor,"The Mid West - Red-tail Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/120929419/flossoraptor,3.0,-1,Sport,5.8,1,195,48.64048,-119.44834
Swiftly,"The Mid West - Red-tail Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/112938260/swiftly,3.3,-1,Sport,5.9-,1,200,48.64048,-119.44834
"The Tooth Fairy","The Mid West - Red-tail Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/113758508/the-tooth-fairy,3.0,-1,Sport,5.9,1,185,48.64048,-119.44834
Batty,"The Mid West - Red-tail Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/113745285/batty,2.5,-1,Sport,5.10a,1,110,48.64048,-119.44834
"Dudeist Priest","The Mid West - Red-tail Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/114079206/dudeist-priest,3.0,-1,Sport,5.10a,1,195,48.64048,-119.44834
"Chunga's Revenge","The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108766467/chungas-revenge,2.0,-1,Sport,5.4,1,95,48.64094,-119.44781
"Any Way the Wind Blows","The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/120513227/any-way-the-wind-blows,2.0,-1,Sport,5.5,1,66,48.64094,-119.44781
"The Chrome Plated Megaphone of Destiny","The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/110213064/the-chrome-plated-megaphone-of-destiny,2.0,-1,Sport,5.6,1,65,48.64094,-119.44781
"Plastic People","The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/109880716/plastic-people,3.0,-1,Sport,5.7,1,75,48.64094,-119.44781
"None of the Above","The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/120780467/none-of-the-above,2.0,-1,Sport,5.7,1,60,48.64094,-119.44781
"Hot Rats","The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108753212/hot-rats,3.0,-1,Sport,5.7+,1,75,48.64094,-119.44781
"Uncle Remus","The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108766434/uncle-remus,1.0,-1,Sport,5.8,1,90,48.64094,-119.44781
"Eat That Question","The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/110213048/eat-that-question,2.0,-1,Sport,5.8,1,60,48.64094,-119.44781
[Redacted],"The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/110213073/redacted,1.0,-1,Sport,5.8,1,80,48.64094,-119.44781
Stink-Foot,"The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108766455/stink-foot,2.7,-1,Sport,5.9-,1,70,48.64094,-119.44781
"Help I'm a Rock","The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108760056/help-im-a-rock,2.5,-1,Sport,5.9,1,80,48.64094,-119.44781
"Uncle Meat","The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108766446/uncle-meat,3.0,-1,Sport,5.9,1,85,48.64094,-119.44781
"Father O'Blivion","The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108769112/father-oblivion,2.5,-1,Sport,5.9,1,80,48.64094,-119.44781
"The Torture Never Stops","The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/110211002/the-torture-never-stops,3.0,-1,Sport,5.9,1,55,48.64094,-119.44781
"Imaginary Diseases","The Mid West -  FZ Wall > Last Wall > McLoughlin Canyon (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/108753188/imaginary-diseases,2.5,-1,Sport,5.10b,1,75,48.64094,-119.44781
