Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Blue Chip","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112160941/blue-chip,-1.0,-1,Sport,5.12c,1,,47.6541,-117.28584
"Martinangelo's David","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112161032/martinangelos-david,2.5,-1,Sport,5.12d,1,,47.6541,-117.28584
"Crossing a Dogs Path","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106468293/crossing-a-dogs-path,3.4,-1,Sport,5.12d,1,75,47.6541,-117.28584
Metropolitician,"Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112117035/metropolitician,3.0,-1,Sport,5.12d,1,60,47.6541,-117.28584
"The Dull Sickle (Hair of the Dog)","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106799015/the-dull-sickle-hair-of-the-dog,2.2,-1,Sport,5.13a,1,50,47.6541,-117.28584
"Return of the King","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112117482/return-of-the-king,3.5,-1,Sport,5.13a,1,,47.6541,-117.28584
"Wild Cat","Mirabeau Park > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106458578/wild-cat,2.2,-1,Sport,5.7,1,,47.68242,-117.22753
"French Diplomacy","Mirabeau Park > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106458582/french-diplomacy,1.9,-1,Sport,5.8,1,,47.68242,-117.22753
"Pink Flamingo","Mirabeau Park > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106465948/pink-flamingo,2.0,-1,"Trad, Sport",5.9+,1,,47.68242,-117.22753
"Six Pack","Mirabeau Park > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106461430/six-pack,1.9,-1,"Sport, TR",5.10b,1,,47.68242,-117.22753
"Marie Antoinette","Mirabeau Park > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106461440/marie-antoinette,2.4,-1,Sport,5.10c,1,,47.68242,-117.22753
"Pinecroft Facile","Mirabeau Park > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106458590/pinecroft-facile,3.2,-1,Sport,5.10d,1,,47.68242,-117.22753
"Merchants of Marseilles","Mirabeau Park > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106464647/merchants-of-marseilles,3.0,-1,Sport,5.10d,1,,47.68242,-117.22753
"Walk on the Wild Side","Mirabeau Park > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106458599/walk-on-the-wild-side,2.7,-1,Sport,5.11a,1,,47.68242,-117.22753
"Viva La Revolution","Mirabeau Park > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106468207/viva-la-revolution,3.4,-1,"Sport, TR",5.11a,1,,47.68242,-117.22753
"Abolition of Feudalism","Mirabeau Park > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106466359/abolition-of-feudalism,2.9,-1,"Sport, TR",5.11c,1,,47.68242,-117.22753
"Catch Me If You Can","Mirabeau Park > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106467549/catch-me-if-you-can,2.7,-1,"Sport, TR",5.12a/b,1,,47.68242,-117.22753
"Overthrow and End the Terror","Mirabeau Park > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107189752/overthrow-and-end-the-terror,-1.0,-1,Sport,5.12c/d,1,,47.68242,-117.22753
"The Death of Robespierre","Mirabeau Park > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/116760339/the-death-of-robespierre,3.0,-1,Sport,5.12d,1,50,47.68242,-117.22753
"Humpty Dumpty","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112211213/humpty-dumpty,2.3,-1,"Sport, TR",5.6,1,20,47.64739,-117.41954
"Peter Pan","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112306854/peter-pan,2.1,-1,"Sport, TR",5.6,1,23,47.64739,-117.41954
"Little Green Bean Pillar","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118193521/little-green-bean-pillar,2.0,-1,TR,"5.6 PG13",1,15,47.64739,-117.41954
"The Little Engine That Could","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112306833/the-little-engine-that-could,2.0,-1,"Sport, TR",5.7,1,18,47.64739,-117.41954
"5.7ish Project 3","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112306875/57ish-project-3,-1.0,-1,TR,5.7,1,20,47.64739,-117.41954
"Skipping Stones","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107182979/skipping-stones,1.8,-1,"Sport, TR",5.7,1,,47.64739,-117.41954
"In Search of Frozen Magma","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107182988/in-search-of-frozen-magma,2.1,-1,"Sport, TR",5.7,1,,47.64739,-117.41954
"Cave of Ashes","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107234934/cave-of-ashes,1.5,-1,"Sport, TR",5.7,1,,47.64739,-117.41954
Seven-up,"Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107182984/seven-up,1.9,-1,"Sport, TR",5.7+,1,,47.64739,-117.41954
"Hobo Surprise","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107234940/hobo-surprise,2.0,-1,"Sport, TR",5.8,1,,47.64739,-117.41954
"So Far Gone","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112236661/so-far-gone,1.7,-1,"Sport, TR",5.8,1,20,47.64739,-117.41954
"Secrets of Giants","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112279640/secrets-of-giants,2.1,-1,"Sport, TR",5.8,1,30,47.64739,-117.41954
"The Basaltic Lava","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112306911/the-basaltic-lava,2.0,-1,TR,5.8,1,25,47.64739,-117.41954
"cinco nueve","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107182968/cinco-nueve,1.7,-1,TR,5.9,1,,47.64739,-117.41954
"Life Finds a Way","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107234948/life-finds-a-way,1.6,-1,"Sport, TR",5.9,1,,47.64739,-117.41954
Tenacious,"Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106506164/tenacious,1.9,-1,Sport,5.10a,1,,47.64739,-117.41954
"Bum Camp","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106506178/bum-camp,2.4,-1,Sport,5.10b,1,,47.64739,-117.41954
"Black Lava Flows","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107230538/black-lava-flows,2.6,-1,"Sport, TR",5.10,1,,47.64739,-117.41954
"Volcanoes Rise Again","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107234963/volcanoes-rise-again,2.0,-1,TR,5.10,1,,47.64739,-117.41954
"Fat Lip","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106506196/fat-lip,2.7,-1,"Sport, TR",5.11a,1,,47.64739,-117.41954
"Easy Street","Cliff Drive > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107230549/easy-street,3.3,-1,"Sport, TR",5.11c,1,30,47.64739,-117.41954
"Turkey Trot","The Apron (aka Highway Rock) > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111363255/turkey-trot,2.5,-1,Sport,5.10a,1,40,47.8382,-117.7566
"Crumb Bum","The Apron (aka Highway Rock) > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111098681/crumb-bum,3.0,-1,Sport,5.10b,1,40,47.8382,-117.7566
"Highway Love","The Apron (aka Highway Rock) > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/110844878/highway-love,3.0,-1,Sport,5.10c/d,1,40,47.8382,-117.7566
"Razor's Edge","The Apron (aka Highway Rock) > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111860852/razors-edge,2.5,-1,Sport,5.11a,1,50,47.8382,-117.7566
"Hawk Eye","Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920386/hawk-eye,2.5,-1,Sport,5.7,1,75,47.83965,-117.75275
"I Am Groot","Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118799346/i-am-groot,2.5,-1,Sport,5.8,1,60,47.83965,-117.75275
"Peter Parker","Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920268/peter-parker,2.8,-1,Sport,5.8,1,75,47.83965,-117.75275
"Black Widow","Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920281/black-widow,3.0,-1,Sport,5.8,1,75,47.83965,-117.75275
Gamora,"Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920401/gamora,2.3,-1,Sport,5.8,1,75,47.83965,-117.75275
Nebula,"Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920419/nebula,2.3,-1,Sport,5.8,1,70,47.83965,-117.75275
"Captain Marvel","Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920451/captain-marvel,1.8,-1,Sport,5.8,1,65,47.83965,-117.75275
"Pepper Pots","Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920460/pepper-pots,1.8,-1,Sport,5.8,1,45,47.83965,-117.75275
Southpaw,"Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111958979/southpaw,2.0,-1,Sport,5.8,1,30,47.83965,-117.75275
5.9,"Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113577085/59,3.0,-1,Sport,5.9,1,65,47.83965,-117.75275
"Dr. Strange","Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118799607/dr-strange,2.4,-1,Sport,5.9,1,60,47.83965,-117.75275
Rocket,"Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920160/rocket,2.5,-1,Sport,5.9,1,75,47.83965,-117.75275
Starlord,"Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920243/starlord,2.6,-1,Sport,5.9+,1,75,47.83965,-117.75275
"Camp Sid","Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111860787/camp-sid,2.5,-1,Sport,5.10a,1,25,47.83965,-117.75275
"Knickerbocker Glory","Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111858083/knickerbocker-glory,2.3,-1,Sport,5.10b,2,160,47.83965,-117.75275
Jasmine,"Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114328661/jasmine,3.5,-1,Sport,5.10b,1,55,47.83965,-117.75275
Ironman,"Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118799481/ironman,2.8,-1,Sport,5.10b,1,90,47.83965,-117.75275
Underhaven,"Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118816701/underhaven,2.7,-1,Sport,5.10b,1,55,47.83965,-117.75275
Thor,"Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118818806/thor,2.7,-1,Sport,5.10b,1,80,47.83965,-117.75275
"Captain America","Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920331/captain-america,2.6,-1,Sport,5.10b,1,80,47.83965,-117.75275
"Count Nefaria","Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920470/count-nefaria,1.5,-1,Sport,5.10b,1,35,47.83965,-117.75275
"Friction Dance","Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/124034726/friction-dance,2.0,-1,Sport,5.10b,1,40,47.83965,-117.75275
Loki,"Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920171/loki,2.0,-1,Sport,5.10c,1,70,47.83965,-117.75275
Hulk,"Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920185/hulk,3.0,-1,Sport,5.10c,1,80,47.83965,-117.75275
Thanos,"Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920199/thanos,3.0,-1,Sport,5.10c,1,85,47.83965,-117.75275
Ronan,"Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920445/ronan,2.7,-1,Sport,5.10c,1,65,47.83965,-117.75275
"Soul Gravy","Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111915124/soul-gravy,2.3,-1,Sport,5.10c/d,1,60,47.83965,-117.75275
Ultron,"Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920222/ultron,3.0,-1,Sport,5.11a,1,80,47.83965,-117.75275
"Heart and Soul","Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111933325/heart-and-soul,3.3,-1,Sport,5.11c,1,65,47.83965,-117.75275
"Jacob's Ladder","Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114328680/jacobs-ladder,3.2,-1,Sport,5.12a,2,150,47.83965,-117.75275
Project,"Banana Split Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/122389792/project,2.0,-1,Sport,5.12-,1,70,47.83965,-117.75275
Uncorked,"Pictograph Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/110844893/uncorked,2.0,-1,Sport,5.8,1,70,47.83934,-117.75628
Corkscrewed,"Pictograph Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/110895012/corkscrewed,2.0,-1,Sport,5.8,1,70,47.83934,-117.75628
"Mama's Happy","Pictograph Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/124127534/mamas-happy,4.0,-1,Sport,5.10a,1,80,47.83934,-117.75628
"Childhood's End","Pictograph Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112858419/childhoods-end,2.8,-1,Sport,5.10b,1,65,47.83934,-117.75628
"Left Route","Pictograph Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113153946/left-route,2.0,-1,Sport,5.10b,1,30,47.83934,-117.75628
"Paranoid Eyes","Pictograph Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113153964/paranoid-eyes,2.6,-1,Sport,5.10c,1,65,47.83934,-117.75628
"Loud Pipes Save Lives","Pitbull Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112025851/loud-pipes-save-lives,3.3,-1,Sport,5.11a,1,50,47.83987,-117.74934
"Cuss and Fight","Pitbull Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111837654/cuss-and-fight,4.0,-1,Sport,5.11b,1,40,47.83987,-117.74934
Severious,"Pitbull Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112006534/severious,3.7,-1,Sport,5.11d,1,50,47.83987,-117.74934
5.3,"Little Matterhorn Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/122662569/53,2.0,-1,"Trad, TR",5.3,1,50,47.83949,-117.75234
Tagalong,"Little Matterhorn Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114209241/tagalong,2.7,-1,Sport,5.6,1,35,47.83949,-117.75234
"Cub Scout Route","Little Matterhorn Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114946900/cub-scout-route,1.5,-1,"Sport, TR",5.6,1,30,47.83949,-117.75234
"Boy Scout Route","Little Matterhorn Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112860405/boy-scout-route,2.3,-1,Sport,5.7,1,30,47.83949,-117.75234
"Thin Mints","Little Matterhorn Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114209210/thin-mints,2.0,-1,Sport,5.7,1,45,47.83949,-117.75234
Tenderfoot,"Little Matterhorn Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114946907/tenderfoot,1.7,-1,Sport,5.7,1,30,47.83949,-117.75234
"5.7 SW","Little Matterhorn Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118782839/57-sw,2.5,-1,Sport,5.7,1,50,47.83949,-117.75234
"Second Class","Little Matterhorn Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114946912/second-class,2.0,-1,"Sport, TR",5.8,1,30,47.83949,-117.75234
5.8,"Little Matterhorn Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118816714/58,2.5,-1,"Sport, TR",5.8,1,60,47.83949,-117.75234
Do-Si-Do,"Little Matterhorn Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/119569401/do-si-do,2.0,-1,Sport,5.8,1,35,47.83949,-117.75234
"Eagle Scout Route","Little Matterhorn Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114946891/eagle-scout-route,2.2,-1,"Sport, TR",5.10a,1,30,47.83949,-117.75234
5.10a,"Little Matterhorn Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118782862/510a,2.5,-1,Sport,5.10a,1,30,47.83949,-117.75234
"West Side Route","Little Matterhorn Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112860413/west-side-route,2.6,-1,Sport,5.10b,1,20,47.83949,-117.75234
"(Stallone's) Bolt-Gun","Little Matterhorn Rock > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111955210/stallones-bolt-gun,2.9,-1,Sport,5.11b,1,25,47.83949,-117.75234
Furiosa,"Thunder Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112861983/furiosa,3.2,-1,Sport,5.10c/d,1,60,47.84012,-117.7495
"War Boy","Thunder Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118818940/war-boy,3.3,-1,Sport,5.11a,1,60,47.84012,-117.7495
"Master Blaster","Thunder Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113696213/master-blaster,3.0,-1,Sport,5.11-,1,60,47.84012,-117.7495
Sprog,"Thunder Dome > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/119173282/sprog,2.0,-1,Sport,5.11-,1,30,47.84012,-117.7495
"New Kid in Town","Eagle Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112858433/new-kid-in-town,2.0,-1,Sport,5.10a,1,55,47.83942,-117.75482
"Orion (final 2 pitches)","Eagle Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/119569334/orion-final-2-pitches,3.2,-1,Sport,5.10b,2,125,47.83942,-117.75482
"Fly Like An Eagle","Eagle Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112858438/fly-like-an-eagle,3.0,-1,Sport,5.10c,1,55,47.83942,-117.75482
"Already Gone","Eagle Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112858458/already-gone,2.0,-1,Sport,5.11b,1,55,47.83942,-117.75482
"Riff Raff","Terminal Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114592530/riff-raff,2.7,-1,Sport,5.10a,1,35,47.84021,-117.75369
"Value Pack","Terminal Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114480540/value-pack,3.4,-1,Sport,5.10c,1,40,47.84021,-117.75369
Evanora,"Wicked Pine Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114944208/evanora,1.8,-1,Sport,5.10a,1,35,47.84097,-117.75201
Theodora,"Wicked Pine Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114944204/theodora,1.7,-1,Sport,5.10b,1,35,47.84097,-117.75201
"Wicked Chimney","Wicked Pine Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114944127/wicked-chimney,2.8,-1,Sport,5.10d,1,35,47.84097,-117.75201
"Wicked Pine","Wicked Pine Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/114944137/wicked-pine,1.3,-1,Sport,5.11b/c,1,35,47.84097,-117.75201
10a,"Quadra Crack Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118806646/10a,1.6,-1,Sport,5.10a,1,30,47.84022,-117.75236
"Virgin Crack","Quadra Crack Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/117583512/virgin-crack,2.3,-1,Sport,5.10c,1,,47.84022,-117.75236
"5.9 Left slab","Twin Pines Buttress > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118828578/59-left-slab,2.3,-1,Sport,5.9,1,60,47.83977,-117.75313
5.9,"Twin Pines Buttress > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118832529/59,1.5,-1,Sport,5.9,1,45,47.83977,-117.75313
"10a Right","Twin Pines Buttress > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118832539/10a-right,2.5,-1,Sport,5.10a,1,65,47.83977,-117.75313
"10b Corner route","Twin Pines Buttress > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118832515/10b-corner-route,2.5,-1,Sport,5.10b,1,55,47.83977,-117.75313
"Pucker Up Arete","Twin Pines Buttress > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118828564/pucker-up-arete,2.0,-1,Sport,5.10c,1,75,47.83977,-117.75313
"10c at the ledge","Twin Pines Buttress > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118832582/10c-at-the-ledge,3.0,-1,Sport,5.10c,1,45,47.83977,-117.75313
"Chimney Route","Twin Pines Buttress > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118828506/chimney-route,3.0,-1,Sport,5.10d,1,55,47.83977,-117.75313
"11a at the ledge","Twin Pines Buttress > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118832570/11a-at-the-ledge,2.5,-1,Sport,5.11a,1,35,47.83977,-117.75313
"Tootsie Pop","Five Fun Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920571/tootsie-pop,2.2,-1,"Sport, TR",5.7,1,35,47.84027,-117.75211
"Laffy Taffy","Five Fun Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920667/laffy-taffy,2.0,-1,Sport,5.7,1,30,47.84027,-117.75211
"Pop Rocks","Five Fun Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920744/pop-rocks,2.4,-1,Sport,5.7,1,30,47.84027,-117.75211
"Zag Nut","Five Fun Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920752/zag-nut,2.3,-1,Sport,5.7,1,30,47.84027,-117.75211
"Piece of Candy Arrete","Five Fun Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/122638771/piece-of-candy-arrete,2.0,-1,"Sport, TR",5.7,1,35,47.84027,-117.75211
"Hubba Bubba","Five Fun Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920614/hubba-bubba,2.3,-1,"Sport, TR",5.8-,1,35,47.84027,-117.75211
"Good and Plenty","Five Fun Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920679/good-and-plenty,2.7,-1,Sport,5.8,1,30,47.84027,-117.75211
"Jolly Rancher","Five Fun Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920693/jolly-rancher,2.6,-1,Sport,5.8,1,30,47.84027,-117.75211
Bubblicious,"Five Fun Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920732/bubblicious,2.3,-1,Sport,5.8,1,30,47.84027,-117.75211
Starburst,"Five Fun Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920640/starburst,2.2,-1,Sport,5.9,1,35,47.84027,-117.75211
Jawbreaker,"Five Fun Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920652/jawbreaker,2.0,-1,Sport,5.10d,1,30,47.84027,-117.75211
"Atomic Fire Ball","Five Fun Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920632/atomic-fire-ball,1.0,-1,Sport,5.11-,1,35,47.84027,-117.75211
Gobstopper,"Five Fun Wall > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118920645/gobstopper,1.7,-1,Sport,5.11-,1,30,47.84027,-117.75211
