Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"1st Grade Problems","(0) Sport School Wall > Ozone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109103286/1st-grade-problems,2.0,-1,Sport,5.8,1,35,45.56579,-122.2126
2Trad4U,"(6) Main Cliff > Farside / Dropzone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106863282/2trad4u,2.2,-1,Sport,5.9,1,,45.56907,-122.20566
"The Left Cheek","(7) The Bare Buttress > Farside / Dropzone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106863122/the-left-cheek,1.7,-1,Sport,5.6,1,100,45.56907,-122.20566
"Snake Buttress","(7) The Bare Buttress > Farside / Dropzone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106863290/snake-buttress,2.3,-1,TR,5.9,1,,45.56907,-122.20566
"The Arete","(9) East End Formation > Farside / Dropzone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106863365/the-arete,2.0,-1,TR,5.11,1,,45.5691,-122.20512
"Squeeze Play","(5) Fir Tree Ledge > Farside / Dropzone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106863227/squeeze-play,2.3,-1,TR,5.10c,1,,45.56907,-122.20566
"Shoulder Hop","(4) Maple Tree Cluster > Farside / Dropzone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/106863073/shoulder-hop,1.5,-1,TR,5.9,1,,45.56907,-122.20566
"Terminal Traverse","The Twilight Zone > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109150140/terminal-traverse,3.0,-1,Sport,5.9,1,100,45.67913,-122.0533
"Progressive Climax","North Section (Left Side) > Rock Creek Cliff (aka Clif's Cliff) > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/110268491/progressive-climax,2.9,-1,Sport,5.8,1,65,45.75883,-122.00986
Airtime,"North Section (Left Side) > Rock Creek Cliff (aka Clif's Cliff) > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/110268435/airtime,2.9,-1,Sport,5.9,1,45,45.75883,-122.00986
Scorpio,"North Section (Left Side) > Rock Creek Cliff (aka Clif's Cliff) > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/110268633/scorpio,2.2,-1,Sport,5.9,1,40,45.75883,-122.00986
"Committed Convenience","North Section (Left Side) > Rock Creek Cliff (aka Clif's Cliff) > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/110268466/committed-convenience,2.6,-1,Sport,5.10a,1,45,45.75883,-122.00986
"Unknown Route","North Section (Left Side) > Rock Creek Cliff (aka Clif's Cliff) > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/110268643/unknown-route,2.1,-1,Sport,5.10-,1,65,45.75883,-122.00986
"The Watchman","North Section (Left Side) > Rock Creek Cliff (aka Clif's Cliff) > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/110268409/the-watchman,2.9,-1,Sport,5.10c,1,45,45.75883,-122.00986
"Bottle Rocket","North Section (Left Side) > Rock Creek Cliff (aka Clif's Cliff) > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/118783869/bottle-rocket,1.5,-1,Sport,5.10c,1,,45.75883,-122.00986
Bearhug,"North Section (Left Side) > Rock Creek Cliff (aka Clif's Cliff) > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/118681261/bearhug,3.0,-1,Sport,5.12-,1,,45.75883,-122.00986
"Black Ribbon","South Section (Right Side) > Rock Creek Cliff (aka Clif's Cliff) > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/110268659/black-ribbon,3.0,-1,Sport,5.11-,1,35,45.75883,-122.00987
Tidewater,"OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109604201/tidewater,2.3,-1,Sport,5.8,1,65,45.71055,-121.37375
